URL,YEAR,MAKE,MODEL,PRICE,STATE,ODOMETER,TRANSMISSION,FUEL,COLOR,CYLINDERS,CONDITION
https://inlandempire.craigslist.org//ctd/5889651769.html,2014,Toyota,Camry,$14499,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//ctd/5887076316.html,2011,Toyota,Camry,$500,California,unk,automatic,gas,blue,4 cylinders,like new,clean
https://inlandempire.craigslist.org//ctd/5888548360.html,2015,Toyota,Camry,$16399,California,29619,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5888237278.html,2013,Toyota,Camry,$9000,California,76728,automatic,gas,silver,4 cylinders,like new,salvage
https://inlandempire.craigslist.org//ctd/5888057664.html,2010,Toyota,Camry,$9900,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//ctd/5888014170.html,2012,Toyota,Camry,$11488,California,69925,,gas,custom,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5887848193.html,2014,Toyota,Camry,$16997,California,42804,automatic,gas,red,4 cylinders,unk,clean
https://inlandempire.craigslist.org//cto/5887559213.html,2010,Toyota,Camry,$2014,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5887255228.html,2015,Toyota,Camry,$15650,California,38000,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5886815557.html,2010,Toyota,Camry,$2017,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5847954886.html,2012,Toyota,Camry,$10499,California,92100,automatic,gas,unk,unk,unk,salvage
https://inlandempire.craigslist.org//cto/5845576448.html,2014,Toyota,Camry,$12490,California,47985,automatic,gas,black,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//ctd/5885916975.html,2010,Toyota,Camry,$9900,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//ctd/5885532790.html,2010,Toyota,Camry,$189,California,94051,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5885407548.html,2011,Toyota,Camry,$9995,California,87238,automatic,gas,black,unk,unk,clean
https://inlandempire.craigslist.org//cto/5878301760.html,2011,Toyota,Camry,$6800,California,92000,automatic,gas,silver,4 cylinders,good,salvage
https://inlandempire.craigslist.org//ctd/5885115525.html,2012,Toyota,Camry,$15987,California,37267,automatic,gas,silver,unk,unk,clean
https://inlandempire.craigslist.org//cto/5884522856.html,2011,Toyota,Camry,$7600,California,120000,automatic,gas,grey,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//cto/5884247065.html,2010,Toyota,Camry,$8450,California,103000,automatic,gas,silver,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//ctd/5884198716.html,2010,Toyota,Camry,$9900,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//cto/5884108516.html,2010,Toyota,Camry,$2001,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5883856037.html,2011,Toyota,Camry,$13456,California,48974,automatic,gas,black,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5883327180.html,2014,Toyota,Camry,$13999,California,42894,automatic,gas,silver,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5883140467.html,2012,Toyota,Camry,$10900,California,unk,automatic,gas,white,4 cylinders,unk,clean
https://inlandempire.craigslist.org//ctd/5882792870.html,2010,Toyota,Camry,$9985,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5882596007.html,2011,Toyota,Camry,$10591,California,83350,automatic,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//ctd/5882587352.html,2015,Toyota,Camry,$16995,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//cto/5882416539.html,2010,Toyota,Camry,$2016,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5882376786.html,2014,Toyota,Camry,$13988,California,25073,other,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//cto/5882158239.html,2010,Toyota,Camry,$2015,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5882375583.html,2015,Toyota,Camry,$17988,California,35859,other,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//ctd/5882274839.html,2012,Toyota,Camry,$11488,California,69925,,gas,custom,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5882024897.html,2013,Toyota,Camry,$12700,California,41746,automatic,gas,unk,4 cylinders,unk,clean
https://inlandempire.craigslist.org//cto/5881700014.html,2015,Toyota,Camry,$16995,California,37862,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5881450612.html,2013,Toyota,Camry,$13499,California,unk,automatic,gas,silver,4 cylinders,like new,clean
https://inlandempire.craigslist.org//cto/5875508671.html,2010,Toyota,Camry,$9999,California,100000,automatic,gas,silver,unk,unk,clean
https://inlandempire.craigslist.org//cto/5881077103.html,2010,Toyota,Camry,$2012,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5881148205.html,2010,Toyota,Camry,$10000,California,100000,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5881048633.html,2014,Toyota,Camry,$16500,California,16180,automatic,gas,white,4 cylinders,unk,clean
https://inlandempire.craigslist.org//ctd/5880797832.html,2011,Toyota,Camry,$10591,California,83350,automatic,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//ctd/5879954650.html,2014,Toyota,Camry,$15800,California,26219,automatic,electric,unk,4 cylinders,unk,clean
https://inlandempire.craigslist.org//cto/5839381587.html,2012,Toyota,Camry,$10499,California,91100,automatic,gas,unk,unk,unk,salvage
https://inlandempire.craigslist.org//ctd/5879538899.html,2013,Toyota,Camry,$11999,California,39800,automatic,gas,black,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5879494360.html,2014,Toyota,Camry,$16995,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5879323934.html,2015,Toyota,Camry,$16499,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//ctd/5878990434.html,2013,Toyota,Camry,$11994,California,70468,automatic,gas,grey,4 cylinders,good,clean
https://inlandempire.craigslist.org//ctd/5878434038.html,2014,Toyota,Camry,$13999,California,unk,automatic,gas,blue,4 cylinders,like new,clean
https://inlandempire.craigslist.org//ctd/5878177117.html,2010,Toyota,Camry,$9900,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//cto/5876875816.html,2010,Toyota,Camry,$9000,California,136000,automatic,gas,unk,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//cto/5872910035.html,2014,Toyota,Camry,$16000,California,22700,automatic,gas,blue,4 cylinders,new,clean
https://inlandempire.craigslist.org//cto/5876498020.html,2010,Toyota,Camry,$4500,California,unk,automatic,gas,unk,unk,unk,salvage
https://inlandempire.craigslist.org//cto/5849362647.html,2011,Toyota,Camry,$9000,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5837948662.html,2011,Toyota,Camry,$9500,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5837940423.html,2011,Toyota,Camry,$9000,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5849316424.html,2011,Toyota,Camry,$9000,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5875431592.html,2010,Toyota,Camry,$7950,California,85625,automatic,gas,red,4 cylinders,excellent,salvage
https://inlandempire.craigslist.org//ctd/5875375683.html,2010,Toyota,Camry,$9900,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//ctd/5875236370.html,2015,Toyota,Camry,$15333,California,unk,automatic,gas,white,unk,like new,clean
https://inlandempire.craigslist.org//ctd/5875210188.html,2010,Toyota,Camry,$189,California,94051,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5875185479.html,2012,Toyota,Camry,$15987,California,37267,automatic,gas,silver,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5875162875.html,2015,Toyota,Camry,$15200,California,unk,automatic,gas,black,unk,like new,clean
https://inlandempire.craigslist.org//cto/5874931196.html,2010,Toyota,Camry,$13000,California,unk,automatic,gas,custom,4 cylinders,like new,clean
https://inlandempire.craigslist.org//ctd/5874797358.html,2015,Toyota,Camry,$20074,California,40415,automatic,gas,black,6 cylinders,unk,clean
https://inlandempire.craigslist.org//ctd/5874509994.html,2011,Toyota,Camry,$12995,California,90162,automatic,gas,white,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5874509912.html,2011,Toyota,Camry,$13787,California,48974,automatic,gas,black,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5873760607.html,2010,Toyota,Camry,$9985,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5873754118.html,2012,Toyota,Camry,$10900,California,unk,automatic,gas,white,4 cylinders,unk,clean
https://inlandempire.craigslist.org//ctd/5873165834.html,2012,Toyota,Camry,$11988,California,69925,,gas,custom,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5872665323.html,2014,Toyota,Camry,$13999,California,42894,automatic,gas,silver,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5872464411.html,2010,Toyota,Camry,$9900,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//cto/5871838151.html,2010,Toyota,Camry,$2004,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5871836387.html,2014,Toyota,Camry,$14650,California,31000,automatic,gas,black,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5871673869.html,2013,Toyota,Camry,$18988,California,36310,automatic,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//ctd/5871664848.html,2013,Toyota,Camry,$18988,California,36310,other,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//cto/5866987157.html,2010,Toyota,Camry,$6000,California,143102,automatic,gas,red,4 cylinders,excellent,salvage
https://inlandempire.craigslist.org//ctd/5870915246.html,2014,Toyota,Camry,$15999,California,40970,automatic,gas,grey,4 cylinders,good,clean
https://inlandempire.craigslist.org//ctd/5870749528.html,2014,Toyota,Camry,$15800,California,26219,automatic,electric,unk,4 cylinders,unk,clean
https://inlandempire.craigslist.org//ctd/5869279453.html,2013,Toyota,Camry,$11999,California,39800,automatic,gas,black,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5867762784.html,2014,Toyota,Camry,$15800,California,26219,automatic,electric,unk,4 cylinders,unk,clean
https://inlandempire.craigslist.org//ctd/5867751219.html,2010,Toyota,Camry,$9985,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5867636101.html,2015,Toyota,Camry,$16499,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//cto/5867482835.html,2013,Toyota,Camry,$3500,California,unk,automatic,gas,unk,unk,unk,parts only
https://inlandempire.craigslist.org//cto/5823386596.html,2012,Toyota,Camry,$13800,California,unk,automatic,gas,grey,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//ctd/5866683916.html,2011,Toyota,Camry,$10988,California,82199,automatic,gas,grey,unk,excellent,clean
https://inlandempire.craigslist.org//ctd/5866291501.html,2014,Toyota,Camry,$15800,California,26219,automatic,electric,unk,4 cylinders,unk,clean
https://inlandempire.craigslist.org//ctd/5866263139.html,2015,Toyota,Camry,$17995,California,unk,automatic,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//ctd/5865504995.html,2014,Toyota,Camry,$16199,California,17782,automatic,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//ctd/5864759489.html,2012,Toyota,Camry,$10900,California,0,automatic,gas,white,unk,unk,clean
https://inlandempire.craigslist.org//cto/5861190503.html,2011,Toyota,Camry,$10988,California,82199,automatic,gas,grey,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//cto/5863933146.html,2011,Toyota,Camry,$8200,California,105,automatic,gas,white,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//cto/5819604907.html,2015,Toyota,Camry,$15999,California,29891,automatic,gas,white,4 cylinders,new,clean
https://inlandempire.craigslist.org//ctd/5863278432.html,2015,Toyota,Camry,$15200,California,unk,automatic,gas,black,unk,like new,clean
https://inlandempire.craigslist.org//ctd/5863272477.html,2015,Toyota,Camry,$15333,California,unk,automatic,gas,white,unk,like new,clean
https://inlandempire.craigslist.org//ctd/5863154962.html,2010,Toyota,Camry,$9985,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5863016225.html,2010,Toyota,Camry,$8988,California,70000,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5862822522.html,2011,Toyota,Camry,$9000,California,122800,automatic,gas,white,4 cylinders,like new,clean
https://inlandempire.craigslist.org//ctd/5862813947.html,2012,Toyota,Camry,$11988,California,69925,,gas,custom,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5862682477.html,2015,Toyota,Camry,$15650,California,38000,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5862436797.html,2015,Toyota,Camry,$16500,California,35717,automatic,gas,unk,unk,Used,clean
https://inlandempire.craigslist.org//cto/5861961804.html,2010,Toyota,Camry,$8500,California,136000,automatic,gas,black,4 cylinders,good,clean
https://inlandempire.craigslist.org//cto/5861839031.html,2010,Toyota,Camry,$8988,California,70000,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5861833623.html,2010,Toyota,Camry,$8988,California,70000,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//cto/5861829545.html,2012,Toyota,Camry,$15000,California,50159,automatic,gas,white,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//ctd/5861625699.html,2010,Toyota,Camry,$9985,California,unk,automatic,gas,unk,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5861338576.html,2012,Toyota,Camry,$13900,California,20940,automatic,gas,red,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5861330166.html,2012,Toyota,Camry,$15987,California,37267,automatic,gas,silver,unk,unk,clean
https://inlandempire.craigslist.org//cto/5820240770.html,2015,Toyota,Camry,$15700,California,28765,automatic,gas,white,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//ctd/5861197063.html,2012,Toyota,Camry,$11988,California,69925,,gas,custom,unk,unk,clean
https://inlandempire.craigslist.org//ctd/5861116768.html,2012,Toyota,Camry,$13999,California,41275,automatic,gas,white,4 cylinders,unk,clean
https://inlandempire.craigslist.org//ctd/5861056957.html,2013,Toyota,Camry,$18988,California,24238,automatic,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//ctd/5861051998.html,2014,Toyota,Camry,$13988,California,25073,other,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//ctd/5861045631.html,2015,Toyota,Camry,$14988,California,37910,other,gas,unk,unk,excellent,clean
https://inlandempire.craigslist.org//ctd/5860215794.html,2013,Toyota,Camry,$12995,California,32348,automatic,other,white,unk,unk,clean
https://inlandempire.craigslist.org//cto/5860068450.html,2012,Toyota,Camry,$12000,California,92500,automatic,gas,white,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//ctd/5859828664.html,2013,Toyota,Camry,$12099,California,41800,automatic,gas,black,4 cylinders,unk,unk
https://inlandempire.craigslist.org//cto/5843230523.html,2012,Toyota,Camry,$11995,California,76800,automatic,gas,black,4 cylinders,excellent,clean
https://inlandempire.craigslist.org//ctd/5859448214.html,2013,Toyota,Camry,$16933,California,64534,automatic,hybrid,unk,4 cylinders,good,clean
https://inlandempire.craigslist.org//ctd/5859442223.html,2010,Toyota,Camry,$10900,California,unk,automatic,gas,grey,4 cylinders,like new,clean
https://inlandempire.craigslist.org//ctd/5858803518.html,2012,Toyota,Camry,$10900,California,0,automatic,gas,white,unk,unk,clean
